,source,target,type,url,content
leur proposer une mise en relation avec des sociétés expertes de
niveau 2 pour les aider à faire de la remédiation d'incidents.
Dans ce cadre, nous avons fait un appel d'offres pour les collectivités
et nous avons sélectionné trois prestataires, avec Orange
Cyberdefense en rang 1, Intrinsec en rang 2 et Almond en rang 3. Si les
collectivités sont redirigées vers ces prestataires, elles
bénéficieront d'un tarif négocié grâce
à notre centrale d'achat. Pour le niveau 2 des PME, ETI et associations,
nous avons lancé un appel à manifestations d'intérêt
avec des prestataires qui sont a minima labellisés ANSSI ou
d'autres labels experts cyber. Nous avons déjà une dizaine
de labels référencés et l'idée sera d'en
référencer une quarantaine. En parallèle, nous avons
lancé le chèque cyber de 5 000 euros à 10 000
euros pour aider à renforcer la posture cyber des PME et des
collectivités.
Deuxièmement, nous avons développé
un outil complémentaire pour scanner la posture cyber de toutes les
collectivités d'Île-de-France. La présidente a
envoyé un courrier à toutes ces collectivités leur
précisant ce que faisait ce scan non intrusif pour mesurer la
vulnérabilité éventuelle de la messagerie et des
protocoles web. Les maires peuvent se retirer de ce processus s'ils le
souhaitent. L'idée consiste à « scorer »
chaque collectivité pendant trente jours glissants. Nous leur remettons
un tableau de performance reprenant les potentielles
vulnérabilités. Nous choisissons chaque semestre 300
collectivités ayant les notes les plus basses, lesquelles sont
appelées afin de leur proposer d'améliorer leur posture. Six mois
plus tard, un rapport leur est remis pour montrer si ce qu'elles ont fait a
été utile.
Enfin, nous avons ouvert notre SOC en centrale d'achat
à toutes les collectivités et à tous les organismes
associés de la région, afin de leur permettre de
bénéficier de prix plus intéressants auprès
d'Orange Cyberdefense. Nous mettons également en place un réseau
des RSSI et des directeurs techniques avec tous les organismes associés
de la région afin de renforcer la posture cyber de ces derniers.


Mme
Françoise Gatel,
présidente. - Merci beaucoup pour cette
présentation. Il est extrêmement intéressant de voir la
démarche de la région Île-de-France. Je vois deux demandes
de prise de parole : Madame Pascale Gruny et Monsieur Jean-Jacques Michau.


Mme
Pascale Gruny. - Merci pour votre présentation. Ce
sujet m'a toujours interpellée durant ma carrière professionnelle
en comptabilité et en tant que directrice financière. Il
n'était pas question de cyberattaques quand j'ai débuté ma
carrière. J'ai été très étonnée
d'apprendre le nombre d'attaques quotidiennes au sein du département de
l'Aisne, notamment russes. Pensez-vous que les communes peuvent
financièrement faire de l'infogérance, à savoir
externaliser complètement leur système informatique, leur
système numérique, leur maintenance et leur
sécurité ?


M.
Jean-Jacques Michau. - Je suis le
président de l'association des maires de mon département et la
question qui se pose est celle du déni de la problématique des
cyberattaques. Est-il possible de prévoir des subventions pour
réaliser les études et investissements nécessaires ?


M.
Laurent Burgoa. - Au Sénat, nous
sommes très favorables aux communes, qui constituent la
collectivité de référence. Or, la structure territoriale
la mieux à même de répondre à la
cybercriminalité ne serait-elle pas plutôt
l'intercommunalité qui pourrait pour une fois être mise en avant ?


M. Max
Brisson. - Mon Général, vous
avez parlé de mutualisation. J'ai deux questions. Le mille-feuille et la
multiplication des collectivités françaises par rapport aux
autres pays européens sont-ils un handicap pour ces questions de
sécurité et de cybersécurité ? Sommes-nous en
retard ou en avance par rapport aux autres pays européens dans la
protection des collectivités face à la cybercriminalité ?


Mme
Françoise Gatel,
présidente. - La question de la
nécessité de transférer une compétence, ou de
mutualiser des moyens, se pose bel et bien. Le sujet de la
cybersécurité constitue l'exemple même de la pertinence
d'une intercommunalité, pour faire ensemble ce que nous ne pouvons pas
faire seul : optimiser la dépense et mutualiser les services.


Mme
Sonia De La Provôté. - Il me
semble que la question pourrait se poser du caractère obligatoire, et
non facultatif, de la compétence à l'échelon
intercommunal. Il s'agit de savoir où doit se situer le service
opérationnel de la collectivité, car les voies d'accès
deviennent multiples et il faut qu'un chef de file gère ce sujet.


M.
Laurent Somon. - Est-il possible, dans les
marchés publics et les délégations de service public,
d'imposer qu'une attention particulière soit portée ou qu'un
engagement soit de mettre en place une cybersécurité ?
Madame Françoise Gatel quitte la séance
à 12 heures.
Monsieur Laurent Burgoa reprend la présidence
de la séance.
Général François
Degez. - Créer une compétence est
un processus législatif. De notre point de vue, le sujet majeur de la
protection des systèmes d'information est un sujet de compétences
humaines, de ressources et de compétences qu'il faut organiser et
mutualiser. La question se pose de savoir s'il faut créer une
compétence numérique en cybersécurité et, le cas
échéant, quels en seraient les contours exacts, ce qui
relève d'un travail de fond du côté du
législateur.
Le Morbihan est exemplaire en la matière. Le
préfet du département, le président de l'assemblée
départementale et les établissements publics de
coopération intercommunale locaux ont créé un groupe de
travail sur la cybersécurité des collectivités qui met en
place une réflexion sur ces sujets.


Mme
Pascale Gruny. - Quel est le statut
juridique de cette instance ?
Général François
Degez. - Il s'agit d'un groupe de travail
mutualisé. J'ai la conviction qu'il n'existe pas de modèle
unique, mais qu'il faut une mutualisation, qu'elle se fasse au niveau de
l'intercommunalité ou, comme le fait la Dordogne, au niveau du
département avec un data center mis à disposition de
toutes les collectivités qui souhaiteraient faire héberger leurs
données. À Concarneau en Bretagne, le système
d'information a été mutualisé pour les communes alentour.


M.
Laurent Burgoa. - Les élus attendent
une boîte à outils dans laquelle ils puissent choisir.


M.
Laurent Somon. - Dans la Somme, le syndicat
mixte « Somme Numérique » offre un
data center et tous les services de protection de messagerie.
Général François
Degez. - Il s'agit d'un opérateur public
de services numériques (OPSN). Il existe en effet de nombreuses
solutions possibles, l'essentiel étant que des regroupements se fassent
à une taille suffisamment critique, de manière à ce qu'il
soit possible d'assumer une stratégie de mise en sécurité
sur le long terme.


M.
Laurent Burgoa. - Avez-vous une action de
formation à l'attention des sous-préfets qui constituent
l'échelon le plus proche des élus locaux ?
Général François
Degez. - Nous avons évoqué le
référent numérique qui doit en principe être
désigné au sein de chaque département dans un but de
coordination.


Mme
Sonia De La Provôté. -Y en
a-t-il partout ?
Général François
Degez. - Je ne connais pas le nom de tous les
référents. Nous sommes en cours de réflexion avec le
ministère de l'intérieur afin de redonner de l'impulsion. La
dotation d'équipements des territoires ruraux (DETR) constitue notamment
l'une des pistes que nous suggérons.


M.
Laurent Burgoa. - La DETR est
déjà très sollicitée.
M. Guillaume
Crépin. - Tout l'intérêt
pour l'ANSSI d'avoir des délégués en région
consiste à connaître les spécificités de chacune des
régions. Il faut en effet s'adapter et nous ne pouvons pas, par le haut,
imposer un régime public identique à tous. Il est important pour
les délégués régionaux de l'ANSSI d'être
immergés dans l'ensemble de l'écosystème régional,
qu'il soit public ou privé, pour connaître les
spécificités et les besoins et encourager la
mutualisation. Notre vrai travail de fond consiste à chercher des
ressources susceptibles d'être mutualisées, faire émerger
les acteurs de ces mutualisations quand ils n'existent pas, accompagner ceux
qui montent en compétence et renforcer ceux qui existent
déjà. Je suis par exemple en train d'aider un syndicat mixte
à modifier complètement son paradigme : alors qu'auparavant, ce
syndicat avait pour mission de connecter les communes à la fibre, il a
aujourd'hui changé ses statuts pour proposer également des
ressources mutualisées de sécurité numérique
à destination des collectivités du département.
M. Achille
Lerpinière. - Nous imposons notre plan
d'assurance sécurité dans tous les marchés de prestataires
afin qu'ils se conforment au plan de sécurité du système
d'information (PSSI) régional. En matière de mutualisation, nous
avons un data center à Saint-Ouen et un data center
mutualisé avec un GIP Val-d'Oise Numérique que nous partageons
avec la Haute Autorité de Santé, l'Inserm et l'Agence de
biomédecine. S'agissant de l'infogérance et des services
managés, il est intéressant de les mutualiser au vu de leur
coût, soit 15 millions d'euros par an pour l'infogérance
uniquement.


M.
Laurent Burgoa. - Je vous remercie au nom de
la présidente et de l'ensemble de mes collègues pour la
qualité de vos interventions
 ANNEXE 3 : TABLE RONDE
CONJOINTE AVEC LA DÉLÉGATION SÉNATORIALE À LA
PROSPECTIVE SUR LE THÈME : « L'IA VA-T-ELLE TRANSFORMER NOS VILLES
ET NOS VILLAGES ? »
10 octobre 2024


Mme
Corinne Féret,
vice-présidente de la délégation aux
collectivités territoriales et à la
décentralisation. - La présidente de notre
délégation ayant été appelée à
d'autres fonctions, elle m'a chargée d'introduire à sa place
cette réunion, aux côtés de Christine Lavarde. Nous nous
retrouvons pour une table ronde organisée conjointement avec la
délégation à la prospective. Nos échanges vont nous
projeter dans l'avenir - peut-être pas si
éloigné ! - puisque nous allons tenter de
répondre à cette question, qui taraude nombre d'élus
locaux : l'intelligence artificielle (IA) va-t-elle transformer nos
villes et nos villages ?
Je remercie la présidente de la
délégation à la prospective, Christine Lavarde, pour
son implication dans cette réflexion, ainsi que nos collègues
Amel Gacquerre et Jean-Jacques Michau, rapporteurs d'une mission sur l'IA
et les territoires. La délégation aux collectivités
territoriales n'est pas en reste sur ce thème : nos
collègues Pascale Gruny et Ghislaine Senée conduisent, depuis ce
printemps, une mission d'information sur l'IA dans l'univers des
collectivités territoriales.
J'ai le plaisir d'accueillir nos invités, qui vont
avoir la lourde tâche d'éclairer pour nous un avenir incertain.
Monsieur Jean-Gabriel Ganascia, vous êtes professeur d'informatique
à la faculté des sciences de Sorbonne Université et vous
avez été membre du Comité national pilote de
l'éthique du numérique (CNPEN). Vous êtes aussi l'auteur
d'un ouvrage au titre évocateur, « L'IA expliquée
aux humains ». Dans ce livre, vous traitez de questions qui
s'inscrivent en toile de fond de nos échanges à venir : les
machines nous dépasseront-elles ? Acquerront-elles une
conscience ? Supprimeront-elles des emplois ? Nous feront-elles
entrer dans une société de surveillance ? Autant de
questions d'autant plus anxiogènes qu'elles n'ont peut-être pas
encore de réponses.
L'univers du livre, c'est aussi le vôtre, madame
Catherine Dufour. Vous êtes romancière et auteure de
science-fiction, et l'IA constitue pour vous une source d'inspiration, mais
vous avouez également qu'avec l'IA, les auteurs de science-fiction
courent le risque de se retrouver systématiquement
dépassés par la réalité, avant même d'avoir
écrit le premier chapitre de leur roman ! Si tel est le cas alors,
que devraient dire les élus ?
Justement, nous avons voulu faire réagir un
élu local à cet emballement de la science. Ce sera votre
rôle, monsieur Pierre Jannin, en tant que conseiller municipal
délégué à l'innovation et au numérique de la
commune de Rennes. Vous serez notre grand témoin et vous nous direz,
en partant de votre expérience locale, comment un élu peut se
positionner pour ne pas rester à la traîne de l'IA. Je
précise que vous êtes un membre actif de l'association
Les Interconnectés, qui rassemble de nombreuses
intercommunalités et qui a engagé depuis plusieurs mois un
travail de fond sur l'IA dans les collectivités territoriales.


Mme
Christine Lavarde, présidente de
la délégation à la prospective. - Notre
délégation apprécie beaucoup les travaux conjoints avec
d'autres instances, comme c'est le cas aujourd'hui. Nous avons travaillé
avec la délégation aux droits des femmes, avec la
délégation aux entreprises, nous menons des travaux communs avec
l'Office parlementaire d'évaluation des choix scientifiques et
technologiques (Opecst), nos rapporteurs ont présenté leurs
recommandations devant la commission des affaires sociales... L'IA est un sujet
transverse qui nous touche tous dans nos usages personnels et
professionnels. Les travaux de notre délégation commencent
à être connus : j'ai reçu hier une invitation à
participer à un panel d'experts à la fin du mois de novembre et,
au nom de la délégation, je serai auditionnée par le
Conseil économique, social et environnemental (CESE) dans quelques
jours, dans le cadre de la préparation du Sommet mondial sur l'IA que la
France accueillera au mois de février.
Nous avons déjà organisé des
auditions sur le sujet d'aujourd'hui ; lors de la première d'entre
elles, notamment, on nous a fait une démonstration de ce qu'on pouvait
demander à l'IA. L'intervenant s'était mis dans la peau d'un
élu local qui doit présenter un projet d'urbanisme à ses
administrés. Il avait demandé à ChatGPT quelles questions
ces derniers pourraient lui poser, et lui avait commandé de
préparer des réponses. Nous avons pu voir en quoi l'IA apportait
des réponses, mais nous avons vu aussi qu'il fallait les
compléter par de l'intelligence humaine pour affiner son travail. Mais
l'IA avait énuméré tous les thèmes qui pourraient
être évoqués et auxquels on n'aurait pas forcément
pensé au moment de préparer cette réunion de concertation
locale...
M. Jean-Gabriel Ganascia, professeur
d'informatique à la faculté des sciences de Sorbonne
Université. - Je suis chercheur en IA depuis
quarante-cinq ans : cette discipline n'est pas ancienne sans doute,
mais elle n'est pas neuve, et elle a une histoire. J'ai également une
formation de philosophe. Or le déploiement de l'IA dans nos
sociétés soulève des questions éthiques. J'ai
siégé au CNPEN, qui a désormais achevé ses
travaux et devrait être transformé en un comité
d'éthique du numérique pérenne, dont les membres ne sont
pas encore nommés. J'ai présidé le comité
d'éthique du Centre national de la recherche scientifique
(CNRS), je préside celui de France Travail et celui de
Docaposte, et je siège dans plusieurs autres.
L'IA est avant tout une discipline scientifique,
née en 1956, qui a pour but de simuler les capacités
cognitives humaines et non de fabriquer une machine intelligente. On suppose
que l'intelligence est la résultante d'un certain nombre de fonctions
mentales. Ce sont ces fonctions mentales que l'on simule et que l'on confronte
avec la modélisation. Il s'agit donc avant tout d'un grand domaine
scientifique. Puis, une fois que ces fonctions mentales sont simulées,
on les introduit à l'intérieur de différents dispositifs
technologiques : sur votre téléphone portable, par exemple,
il y a de la reconnaissance faciale ou vocale. L'IA est désormais
présente dans toute la société. Ce n'est pas le futur,
c'est le présent ! Internet, par exemple, résulte du
couplage des réseaux de télécommunications avec un
modèle de mémoire, l'hypertexte. Or la mémoire est une
faculté cognitive.
L'IA a évolué récemment. D'abord,
avec les « réseaux de neurones
profonds », il y a une dizaine d'années. Les
réseaux de neurones sont une technique qui a plus de quatre-vingts ans,
puisqu'elle date de 1943. À l'origine, elle reposait sur une image
assez grossière de notre cerveau, et ne fonctionnait pas très
bien. Progressivement, on a amélioré les technologies
correspondantes. Il y a deux jours, le prix Nobel de physique a
été décerné aux deux personnes qui ont
contribué au renouveau des réseaux de neurones formels, dans les
années 1980, en utilisant les théories de la physique
statistique pour essayer de modéliser leur dynamique.
Dans les années 2010, une nouvelle
étape a été franchie avec ce qu'on a appelé les
« réseaux de neurones profonds »,
notamment avec le Français Yann Le Cun. À partir
de 2017, on a utilisé ces réseaux de neurones formels pour
constituer des modèles, d'abord les réseaux antagonistes
génératifs, qui permettent de fabriquer des images, et surtout
des modèles de langue, qui extraient l'esprit de la langue,
c'est-à-dire les relations invisibles entre les mots, comprises comme un
immense réseau comportant des milliers de milliards de connexions,
grâce à un entraînement sur d'énormes corpus de
textes. On fait alors de l'auto-encodage, pour affiner les relations entre les
mots et, à partir de cela, on déploie de nouvelles technologies
de traitement de la langue, dont la génération de texte, que vous
avez certainement tous utilisée.
Quels services l'IA peut-elle rendre aux
collectivités ? Dans les comités d'éthique auxquels
j'ai participé, au cours des échanges que j'ai eus avec Les
Interconnectés il y a quelque temps, lors des présentations
que j'ai faites, j'ai pu identifier trois axes principaux. Le premier, ce sont
les outils internes, par exemple d'aide à la rédaction. Une
petite enquête a montré que, chez France Travail, ces
outils étaient très utilisés pour écrire les
courriels, les rapports, etc. L'usage est également
heuristique : la génération d'idées. En outre, l'IA
peut contribuer à la fabrication de résumés. On peut,
enfin, s'en servir pour s'informer, mais il existe déjà des
moteurs de recherche et l'IA produit des erreurs, qu'on appelle à tort
des « hallucinations » - il n'y a pas
de conscience dans les machines !
Viennent ensuite les usages externes. Une administration
peut utiliser l'IA pour gérer ses contacts avec ses administrés,
avec des chatbots par exemple. Cela pose beaucoup de
problèmes, à commencer par un risque de déshumanisation,
puisqu'il n'y a plus de contact direct avec les personnes. La machine peut
également affabuler, ce qui peut emporter des effets désastreux,
la responsabilité de l'administration se trouvant engagée.
Récemment, un jeune homme ayant ainsi reçu de fausses
informations a intenté un procès à Air
Canada. Imaginez le nombre de procès de ce type qui pourraient
survenir... On peut aussi utiliser l'IA pour rechercher des informations
juridiques. Pour cela, on spécialise les outils de
génération de textes sur un corpus particulier, ce qui peut
rendre des services considérables.
Il existe enfin un troisième type d'applications,
plus innovantes, consistant à interpréter des signaux faibles
avec des outils d'IA. C'est très prospectif à ce stade, mais cela
pourrait être utile aux collectivités territoriales, par exemple
pour savoir si un dispositif donné a été utile ou
inefficace.
Quels risques comporte l'utilisation de ces techniques
par les collectivités ? Tout le monde a en tête certaines
inquiétudes, comme celle de voir une machine acquérir une
conscience... Il y a surtout des risques de mécompréhension,
d'inquiétude chez les usagers ou dans les administrations
elles-mêmes. France Travail a mis en place un comité
d'éthique, de crainte que les agents s'inquiètent de
l'utilisation d'outils d'IA. Certains comités d'éthique ont pour
but de concevoir des chartes générales ou des principes ;
d'autres se focalisent sur des applications, et les personnalités
extérieures qui y siègent aident à identifier les
difficultés. Il faut alors que les équipes internes relaient
les exigences formulées par le comité.
Il y a aussi des questions techniques de
robustesse : il faut alors mener des tests. On a affaire à des
systèmes qui pratiquent l'induction, c'est-à-dire qu'ils passent
du particulier au général, et on n'a jamais de certitude. Il faut
donc une démarche rigoureuse pour s'assurer que les dispositifs
fonctionnent bien. L'IA n'est jamais une solution miracle ; il faut
confronter ses solutions au réel et la comparer avec d'autres
dispositifs. Le CNPEN a rédigé un rapport sur la
reconnaissance faciale, comportementale et posturale, en suivant une
démarche empirique, ce qui nous paraît essentiel.
Mme Catherine Dufour, romancière et
auteure de science-fiction. - Je suis auteure de science-fiction
et ingénieure en informatique. Je vais vous parler de ce que la
science-fiction met en scène concernant le sujet qui nous occupe
aujourd'hui. La science-fiction est représentative de l'imaginaire
commun actuel sur un sujet donné. Elle ne nous renseigne pas sur
l'avenir, mais sur nos angoisses du présent.
L'IA dans la ville et dans les villages, c'est ce qu'on
appelle les smart cities. On cite souvent Oslo, Barcelone,
Montréal, Singapour, et beaucoup de villes se revendiquent comme telles.
Dans le contexte urbain, l'IA peut constituer un vecteur de transformation des
services publics de plusieurs manières. Elle aidera les villes à
optimiser ce dont elles disposent, à activer les ressources
sous-utilisées, à adapter l'offre à la demande et à
réduire les frictions entre les deux : c'est ce que l'on appelle le
matching ou, en français, l'appariement. Ensuite, l'IA urbaine
peut favoriser la participation des citoyens et des citoyennes, vue comme
vertueuse. Enfin, elle peut aussi être employée par des agents
commerciaux pour vendre de façon ciblée, sans demander l'avis des
consommateurs. Tels sont les trois axes de transformation que l'IA pourra
apporter à nos villes et nos villages dans les années à
venir, sachant qu'elle a déjà commencé à le
faire.
Les champs d'application sont immenses. L'IA pourra
intervenir dans le pilotage du tissu urbain, la santé, le logement, le
transport, l'énergie, la qualité de l'air, les déchets,
l'éclairage, la sécurité. Pour vous donner un exemple, des
drones pilotés par l'IA peuvent survoler les toits, surveiller leurs
dégradations et prioriser des travaux, par exemple pour les repeindre en
blanc afin de faire baisser la température urbaine. C'est une
technologie de la prévision, donc de la gouvernance. Ses
détracteurs ne s'y trompent toutefois pas, c'est aussi une technologie
de la surveillance, à l'instar du fameux Panopticon
étudié par Michel Foucault dans « Surveiller et
punir ». La surveillance venue du ciel n'est pas qu'un
cauchemar futuriste et paranoïaque : la Chine surveille les
Ouïghours et cible ceux qui respectent le ramadan, ce qui indique une
immixtion dans la vie quotidienne et intime, rendue possible par l'IA, qui fait
froid dans le dos. Cela fonctionne bien dans un espace étroit et
artificialisé, c'est beaucoup plus difficile en milieu rural. Ainsi, les
élus locaux se heurteront sans doute, au gré du
développement de l'IA, à une méfiance, parfois
justifiée, des citoyens et des citoyennes.
La meilleure représentation du futur de l'IA en
milieu urbain est développée dans
« Les furtifs » d'Alain Damasio. L'IA y est
vue comme une sorte de ver à soie, une araignée qui
génère un techno-cocon qui vous protège, mais qui vous
isole aussi du monde. Dans ce livre, l'IA urbaine n'est
considérée que sous un angle commercial. On y oublie totalement
l'IA qui fait participer les citoyens, qui leur facilite l'accès aux
services publics, qui économise des ressources, alors que c'est tout de
même un aspect souhaité de nos futures IA urbaines.
Dans « Au bal des
actifs », on voit une ville recyclée, plutôt verte
et inventive par ailleurs, mais le contrat social y implique l'adhésion
à un réseau d'IA urbaine. Cette adhésion permet de tout
obtenir, à chacun selon ses besoins, mais celui qui la refuse doit payer
tous les services de base à plein tarif. Cela pose le problème de
la liberté d'adhérer ou non à ce contrat, une
problématique poussée magnifiquement jusqu'à l'absurde
dans « LoveStar » de Magnason, et dans
« Ubik » de Dick, dont on peut aussi citer
« Minority Report », où l'on voit
des IA urbaines présentées systématiquement comme
agressives et invasives.
Avec ce point de vue science-fictif, qui met l'accent sur
une invasion de l'IA dans l'urbain, l'humain se retrouve dans une logique
irrespirable. Il est surveillé sans cesse et sa liberté a fondu
devant une intervention qui se veut bienveillante, mais qui se
révèle totalitaire et tenue par des sociétés
privées. On assiste à la mise en scène d'une importante
mainmise du privé sur les libertés publiques. C'est, bien
sûr, de la dystopie.
Heureusement la fictionalisation du futur ne vit pas que
de dystopie : place à l'utopie ! La société
Bluenove a créé Bright Mirror, par contraste
avec « Black Mirror », une série
dystopique. Il s'agit d'une série d'ateliers d'écriture dont le
principe est simple : on rassemble quatre-vingts personnes, on constitue
des équipes de trois et chaque équipe a une heure pour
écrire une microfiction sur un thème précis. Le
ministère de la transition écologique et de la cohésion
des territoires a fixé un thème, par exemple, avec une seule
obligation : être optimiste. Du coup, l'IA y est vue de
façon positive, à condition qu'elle se fasse oublier, qu'elle ne
participe pas à la gouvernance et qu'elle facilite la vie de chacun.
En résumé, l'IA et le tissu urbain, quelles
difficultés science-fictives ? Si la fictionalisation de l'IA
apparaît souvent si dystopique, c'est que c'est là le travail de
la science-fiction : celle-ci ne parle pas des voitures, mais des
embouteillages. Elle est là pour mettre en scène les
conséquences possibles d'innovations technologiques actuelles, afin que
le peuple des lecteurs et des citoyens, nous tous, prenne des dispositions en
amont de la diffusion de ces innovations dans la sphère sociale. Chaque
avancée peut avoir des dérives, en effet, et il faut les
prévenir.
Pour l'IA urbaine, les difficultés prospectives
s'articulent sur quatre axes. Premièrement, il n'est pas possible d'y
échapper si l'on vit dans un tissu urbain ou rurbain.
Deuxièmement, si elle tombe entre de mauvaises mains, les choses peuvent
mal tourner, même avec des garde-fous comme l'AI Act
de 2023, qui peut avoir le même effet que les lois sur la
non-brevetabilité du vivant : ces textes sont formidables, mais ils
ne sont appliqués que par un tier de la planète. Le
troisième problème est le poids. Les sociétés qui
développent et qui implémentent à grande échelle
des IA ne sont pas petites, ce ne sont pas des PME. Le souci est
politique, si cela tombe entre de mauvaises mains, publiques ou privées
- on pense aux sociétés de la tech, les Google,
Apple, Facebook, Amazon, Microsoft (Gafam).
Comme citoyens, nous vivons en démocratie, mais dès que l'on
franchit le seuil d'une société privée ou d'un
régime dictatorial, on se retrouve dans une monarchie, avec ses princes
de sang, ses lettres de cachet, son népotisme, son opacité, etc.
Certes, les dirigeants des sociétés de la tech sont en
général des gens sensés, mais certains semblent n'avoir
pas résisté à la pression... La quatrième
problématique est écologique. L'IA contribue à
l'artificialisation des sols, mais on peut parler aussi des terres rares que
son fonctionnement requiert, ou du refroidissement des serveurs.
L'IA urbaine crée un problème écologique au
carré, qu'il faut résoudre. C'est pour cela que les auteurs de
science-fiction tirent la sonnette d'alarme, alors qu'elle peut avoir un usage
vertueux.
Le travail des agents territoriaux est-il susceptible
d'être impacté par l'IA ? D'abord, leur travail sera
facilité et optimisé. Puis, il sera davantage qualifié.
Enfin, il y aura une légitimité à défendre pour ne
pas s'abriter derrière l'IA.
En conclusion, je voudrais parler des villages, dans une
optique de décroissance. Sur ce point, on peut toujours lire ce
très vieux livre qu'est « Demain les
chiens ». Il date de la grande angoisse nucléaire, et
non climatique, mais le résultat est le même. L'humanité y
vit dans un tissu villageois étendu, avec beaucoup de bonheur et de
réussite. Beaucoup plus récent, puisqu'il a été
publié cette année,
« Obsolète », de Sophie Loubière,
décrit un tissu urbain très vertueux. C'est un vrai
catalogue de techniques de remédiation urbaine et villageoise
pilotée par l'IA et par les citoyens. Chaque citoyen, au fond, y devient
un agent territorial. 
M. Pierre Jannin, conseiller municipal
délégué à l'innovation et au numérique de la
commune de Rennes. - Je suis chargé du numérique
pour la ville de Rennes. Je représente aussi l'association Les
Interconnectés, qui travaille avec France urbaine et
Intercommunalités de France. Enfin, je suis directeur de
recherche à l'Institut national de la santé et de la recherche
médicale (Inserm), où je fais des recherches sur l'application de
l'IA dans le domaine de la santé. Nous ne sommes pas ici pour discuter
de technique, mais pour aborder l'IA sur le plan politique. Très
tôt, les élus chargés du numérique des grandes
villes et des communes de France ont posé la problématique
du numérique comme un sujet politique. Le numérique est une
politique sectorielle comme une autre dans nos villes et nos territoires et, en
tant que telle, cette politique doit être responsable, sur le plan
social, éthique, écologique même. C'est le sens du
manifeste que nous avons publié, pour un numérique plus
responsable.
Mme Lavarde relatait une expérience dans
laquelle ChatGPT formulait les questions que poseraient les citoyens. Je pense
qu'il faut demander l'avis des citoyens et des citoyennes, mais directement
à eux-mêmes et à elles-mêmes ! Je pousse pour
une approche démocratique venant des territoires où les craintes
autour de l'IA, du numérique en général ou de toute
technologie nouvelle, soient exprimées par les citoyennes et les
citoyens eux-mêmes. Cela permet de les former, de les sensibiliser, de
les rendre acteurs de la société que nous construisons toutes et
tous ensemble. Et cela les place dans une approche de consultation, de
participation, pour mieux définir à la fois les
intérêts et les risques.
À Rennes, cette démarche a commencé
par la discussion autour de la 5G, il y a quelques années. Les
échanges furent très tendus, comme d'ailleurs au niveau national.
Des communes, des territoires ont alors décidé de
s'approprier cette question : comme elle n'était pas
appréhendée au niveau national avec les citoyens, nous l'avons
fait au niveau des territoires. Écoutons la voix des territoires et
prenons-la en compte dans les politiques nationales ! Sur la 5G, cinquante
citoyens furent tirés au sort et formulèrent des recommandations.
Parmi celles-ci, nous avons identifié la volonté que ce
débat se poursuive de manière pérenne, notamment sur le
numérique en général.
Nous avons donc créé il y a trois ans,
à Rennes, le Conseil citoyen du numérique responsable
(CCNR), qui étudie des questions autour du numérique, en
autosaisine, à la demande des citoyens ou de la ville. En
parallèle, en 2021 et 2022, nous avons rédigé un
rapport sur la promotion d'une société civile du
numérique.
Sur la 5G, les citoyennes et les citoyens nous
indiquaient qu'ils n'y pouvaient rien, que tout était
décidé en haut. Le numérique et l'IA peuvent aussi donner
cette impression. Nous devons donc aller chercher ensemble des marges de
manoeuvre. Dès lors, nous pouvons constater que les territoires ont leur
mot à dire, qu'ils ont des responsabilités, qu'ils peuvent faire
des choses. Aujourd'hui, je viens porter une voix de la province
à Paris, mais nous pouvons aussi conduire des actions localement
autour de ces enjeux.
Le CCNR rassemble des citoyens tirés au sort, qui
représentent la diversité de la population rennaise. Ils
travaillent sur des sujets comme l'impact de la dématérialisation
des démarches administratives, ou l'impact du numérique sur la
santé mentale des jeunes. Je les ai saisis sur le sujet de l'IA, en
demandant quel sera son impact pour la ville de Rennes, dans les vies des
Rennaises et des Rennais. Ils ont identifié trois axes principaux.
Premièrement, l'IA peut être mise au service des
territoires : pour les déchets, l'énergie, l'urbanisme, la
gestion des cantines, la gestion des effectifs dans les crèches... Ce
sont autant d'exemples d'« IT for good », comme
on dit. Le deuxième axe de travail identifié est l'impact de l'IA
sur les métiers et le travail, et le troisième, celui de l'IA sur
les décisions politiques, la justice, la sécurité et
l'espace public. Les citoyens ont décidé de travailler sur
ce dernier point. Le rapport a été publié. En ressort
un besoin de gouvernance et de transparence, pour que l'IA, pharmakon,
médicament et poison à la fois, reste encadrée.
Au sein de l'association Les
Interconnectés, association des élus du numérique des
communes métropoles et villes de France, nous avons entamé il y a
quelques semaines des concertations territoriales sur l'IA, pour que les
collectivités lancent des débats, avec une grande liberté
de thèmes et de publics ; nous avons réalisé un
site web, pour accompagner le lancement des concertations à partir d'un
canevas de documentation. Ces concertations vont courir jusqu'en
mars 2025, date à laquelle aura lieu le prochain forum de
l'association à Rennes. Une trentaine de territoires se sont
engagés. Ainsi, nous pourrons produire un manifeste de l'IA au service
des territoires. Telle est notre méthode.


Mme
Pascale Gruny, rapporteur. - L'IA me donne
le vertige. Les questions sont si nombreuses, et touchent à tant de
domaines ! Il est difficile de définir un cadre de
réflexion. Comme élus, nous cherchons à répondre
aux besoins de la population. Or les craintes liées aux nouveaux outils
nous éloignent davantage les uns des autres, dans une
société où les personnes se referment sur
elles-mêmes. Je viens d'un département très rural, qui
compte 789 communes et une « grande » ville
